coarse_length_m,energy_density_J_m3,mass_density_kg_m3,memory_length_m,temperature_proxy_K
0.4249967320135793,0.11839999999999996,1.317377666367484e-18,1.7887999999999995,2.906122222222222
0.43410188256265875,0.09759999999999996,1.0859464547083313e-18,1.7695999999999996,2.9139444444444442
0.41052811515575066,0.08959999999999997,9.969344502240419e-19,1.7087999999999997,2.8940333333333332
0.4220584477691843,0.09119999999999998,1.0147368511208998e-18,1.7823999999999995,2.903633333333333
0.43594087264724835,0.14879999999999996,1.655623283407784e-18,1.7599999999999996,2.915544444444444
0.4235301379804957,0.10879999999999995,1.2105632609863364e-18,1.7119999999999997,2.9048777777777777
0.40813940973370577,0.09599999999999997,1.0681440538114736e-18,1.7103999999999995,2.8920777777777777
0.4291593850514954,0.10719999999999996,1.1927608600894786e-18,1.8111999999999997,2.9096777777777776
0.42226900325634964,0.10879999999999997,1.2105632609863366e-18,1.8031999999999997,2.9038111111111107
0.41654664938168817,0.10879999999999995,1.2105632609863364e-18,1.7151999999999996,2.8990111111111108
0.43143172499635823,0.12639999999999996,1.4063896708517733e-18,1.7903999999999998,2.911633333333333
0.4272912095723217,0.12159999999999996,1.3529824681611996e-18,1.7439999999999998,2.9080777777777778
0.4150501977672901,0.09759999999999996,1.0859464547083313e-18,1.6863999999999995,2.8977666666666666
0.40966110655299237,0.10559999999999997,1.1749584591926207e-18,1.7039999999999993,2.893322222222222
0.4359408726472483,0.13439999999999996,1.4954016753360628e-18,1.7919999999999996,2.915544444444444
0.41590597227952586,0.09919999999999998,1.1037488556051894e-18,1.8143999999999998,2.8984777777777775
0.42121517330483493,0.10719999999999996,1.1927608600894786e-18,1.7759999999999998,2.902922222222222
0.42645828244585265,0.09599999999999997,1.0681440538114736e-18,1.8463999999999998,2.9073666666666664
0.42184778718816995,0.11999999999999997,1.3351800672643418e-18,1.7679999999999998,2.9034555555555555
0.4193116051604369,0.08959999999999997,9.969344502240419e-19,1.7855999999999996,2.901322222222222
0.4233202097703344,0.11359999999999998,1.2639704636769103e-18,1.7104,2.9046999999999996
0.41654664938168817,0.07359999999999997,8.189104412554629e-19,1.7391999999999999,2.8990111111111108
0.43410188256265875,0.11039999999999996,1.2283656618831943e-18,1.7935999999999996,2.9139444444444442
0.42037020721158513,0.12159999999999996,1.3529824681611996e-18,1.7792,2.902211111111111
0.4285375647996852,0.09599999999999997,1.0681440538114736e-18,1.7551999999999996,2.9091444444444443
0.42624979635055416,0.11039999999999996,1.2283656618831943e-18,1.7839999999999994,2.907188888888889
0.42142615011410944,0.10399999999999997,1.1571560582957628e-18,1.7311999999999994,2.9031
0.42037020721158513,0.10399999999999998,1.157156058295763e-18,1.7839999999999996,2.902211111111111
