branch_i,branch_j,tree_distance,memory_divergence,observation_count_distance,magnitude,real,imag,phase,suppressed
b0.0.0.1.2,b0.3.4.3.0,8,3,1,9.843781308098725e-08,7.726024606299041e-08,-6.099883132039136e-08,-0.668320516777792,True
b0.0.0.1.2,b0.3.4.3.1,8,3,1,8.764394866340859e-08,6.484001275274127e-08,-5.89680802090296e-08,-0.7380059809666967,True
b0.0.0.1.2,b0.3.4.3.2,8,4,0,4.009026429352904e-08,2.913345902832357e-08,-2.7540349601448442e-08,-0.7572954110072246,True
b0.0.0.1.2,b0.3.4.3.3,8,4,0,3.757529103513379e-08,2.628206900194296e-08,-2.6854335690016886e-08,-0.7961675138568584,True
b0.0.0.1.2,b0.3.4.3.4,8,4,0,2.8615452652698096e-08,1.642073594062604e-08,-2.3435092525676926e-08,-0.9596073978157882,True
b0.0.0.1.2,b0.3.4.4.0,8,4,0,5.0250736468530524e-08,4.084652929485416e-08,-2.926939630730918e-08,-0.621760400736722,True
b0.0.0.1.2,b0.3.4.4.1,8,4,0,4.474066244973301e-08,3.446484464427314e-08,-2.8528956519421924e-08,-0.6914458649256264,True
b0.0.0.1.2,b0.3.4.4.2,8,5,1,7.528785288566893e-09,5.7059337200522695e-09,-4.911713377601725e-09,-0.7107352949661543,True
b0.0.0.1.2,b0.3.4.4.3,8,5,1,7.05648374597014e-09,5.165038618191312e-09,-4.807945395876825e-09,-0.7496073978157883,True
b0.0.0.1.2,b0.3.4.4.4,8,5,1,5.373863274632739e-09,3.285241792666809e-09,-4.252715939039648e-09,-0.9130472817747182,True
b0.0.0.1.2,b0.4.0.0.0,8,3,1,2.8635959124689637e-07,2.86250319833035e-07,-7.910113436275724e-09,-0.027626522619659477,True
b0.0.0.1.2,b0.4.0.0.1,8,3,1,2.5495980181791685e-07,2.537535675775108e-07,-2.4771505499607746e-08,-0.09731198680856387,True
b0.0.0.1.2,b0.4.0.0.2,8,4,0,1.1662420503622877e-07,1.1583229791453865e-07,-1.3567754426208279e-08,-0.11660141684909187,True
b0.0.0.1.2,b0.4.0.0.3,8,4,0,1.0930804581113076e-07,1.0798960692169001e-07,-1.692612406746276e-08,-0.1554735196987258,True
b0.0.0.1.2,b0.4.0.0.4,8,4,0,8.324351251312217e-08,7.904609695449649e-08,-2.6099749649808295e-08,-0.3189134036576556,True
b0.0.0.1.2,b0.4.0.1.0,8,4,0,1.2043448267226168e-07,1.198646979623229e-07,-1.1701230659054799e-08,-0.09731198680856387,True
b0.0.0.1.2,b0.4.0.1.1,8,4,0,1.0722864808005964e-07,1.0573691548653547e-07,-1.7823795119741913e-08,-0.16699745099746827,True
b0.0.0.1.2,b0.4.0.1.2,8,5,1,1.8044021343785162e-08,1.7731836668944515e-08,-3.3419567024198764e-09,-0.1862868810379962,True
b0.0.0.1.2,b0.4.0.1.3,8,5,1,1.6912069934802864e-08,1.6485186025961416e-08,-3.775811325941675e-09,-0.22515898388763012,True
b0.0.0.1.2,b0.4.0.1.4,8,5,1,1.2879382252181864e-08,1.1919106407654774e-08,-4.879896478494198e-09,-0.38859886784656,True
b0.0.0.1.2,b0.4.0.2.0,8,4,0,1.1662420503622877e-07,1.1583229791453865e-07,-1.356775442620827e-08,-0.1166014168490918,True
b0.0.0.1.2,b0.4.0.2.1,8,4,0,1.0383617351085061e-07,1.0203967474560464e-07,-1.923163298284071e-08,-0.1862868810379962,True
b0.0.0.1.2,b0.4.0.2.2,8,5,1,1.747314887051335e-08,1.7105225579931132e-08,-3.5668178129519936e-09,-0.20557631107852412,True
b0.0.0.1.2,b0.4.0.2.3,8,5,1,1.6377009872088405e-08,1.5890137222772675e-08,-3.963583150627142e-09,-0.24444841392815805,True
b0.0.0.1.2,b0.4.0.2.4,8,5,1,1.2471907407166312e-08,1.1448718627581635e-08,-4.947253395511008e-09,-0.40788829788708797,True
b0.0.0.1.2,b0.4.0.3.0,8,3,1,1.9425466504827862e-07,1.877020933174687e-07,-5.002798274225326e-08,-0.2604735196987257,True
b0.0.0.1.2,b0.4.0.3.1,8,3,1,1.729543288117531e-07,1.636132062891808e-07,-5.6070657054273715e-08,-0.33015898388763015,True
b0.0.0.1.2,b0.4.0.3.2,8,4,0,7.911310316930036e-08,7.433164230662563e-08,-2.708671344176376e-08,-0.34944841392815806,True
b0.0.0.1.2,b0.4.0.3.3,8,4,0,7.415011920384991e-08,6.862936663424962e-08,-2.8075794081858055e-08,-0.388320516777792,True
b0.0.0.1.2,b0.4.0.3.4,8,4,0,5.646900308199122e-08,4.808917596438376e-08,-2.9600328784330578e-08,-0.551760400736722,True
b0.0.0.1.2,b0.4.0.4.0,8,4,0,9.916351933878028e-08,9.690334870145426e-08,-2.1050999456011874e-08,-0.21391340365765568,True
b0.0.0.1.2,b0.4.0.4.1,8,4,0,8.829008006365006e-08,8.47633018507406e-08,-2.4704673586306945e-08,-0.28359886784656,True
b0.0.0.1.2,b0.4.0.4.2,8,5,1,1.4857112512726516e-08,1.418080122682723e-08,-4.431553766009181e-09,-0.30288829788708793,True
b0.0.0.1.2,b0.4.0.4.3,8,5,1,1.3925084716828255e-08,1.3119743234750271e-08,-4.6669392352020525e-09,-0.341760400736722,True
b0.0.0.1.2,b0.4.0.4.4,8,5,1,1.0604644473056175e-08,9.279886385202622e-09,-5.132464620204594e-09,-0.5052002846956517,True
b0.0.0.1.2,b0.4.1.0.0,8,3,1,2.5495980181791685e-07,2.537535675775108e-07,-2.4771505499607746e-08,-0.09731198680856387,True
b0.0.0.1.2,b0.4.1.0.1,8,3,1,2.270030497668409e-07,2.2384505184156856e-07,-3.773297456459454e-08,-0.16699745099746827,True
b0.0.0.1.2,b0.4.1.0.2,8,4,0,1.0383617351085062e-07,1.0203967474560466e-07,-1.923163298284071e-08,-0.1862868810379962,True
b0.0.0.1.2,b0.4.1.0.3,8,4,0,9.732224290361264e-08,9.486569561944985e-08,-2.1728293960356713e-08,-0.22515898388763012,True
b0.0.0.1.2,b0.4.1.0.4,8,4,0,7.411572757370647e-08,6.858972162908722e-08,-2.8081865333773657e-08,-0.38859886784656,True
b0.0.0.1.2,b0.4.1.1.0,8,4,0,1.0722864808005966e-07,1.0573691548653549e-07,-1.78237951197419e-08,-0.16699745099746813,True
b0.0.0.1.2,b0.4.1.1.1,8,4,0,9.54708544758459e-08,9.280923296291709e-08,-2.2385940480201606e-08,-0.2366829151863726,True
b0.0.0.1.2,b0.4.1.1.2,8,5,1,1.6065465402355676e-08,1.5542013479050738e-08,-4.067554008405106e-09,-0.25597234522690054,True
b0.0.0.1.2,b0.4.1.1.3,8,5,1,1.5057634284686533e-08,1.440785755123325e-08,-4.375613218137359e-09,-0.2948444480765345,True
b0.0.0.1.2,b0.4.1.1.4,8,5,1,1.1467137287964241e-08,1.0283876025826595e-08,-5.073177649801835e-09,-0.45828433203546437,True
b0.0.0.1.2,b0.4.1.2.0,8,4,0,1.0383617351085062e-07,1.0203967474560466e-07,-1.9231632982840722e-08,-0.18628688103799632,True
b0.0.0.1.2,b0.4.1.2.1,8,4,0,9.245037019567344e-08,8.94381123570625e-08,-2.340715718156586e-08,-0.25597234522690065,True
b0.0.0.1.2,b0.4.1.2.2,8,5,1,1.5557190013307525e-08,1.497152528857362e-08,-4.2284266156285505e-09,-0.27526177526742857,True
b0.0.0.1.2,b0.4.1.2.3,8,5,1,1.4581244417818963e-08,1.3867701905953128e-08,-4.5055002629897435e-09,-0.31413387811706267,True
b0.0.0.1.2,b0.4.1.2.4,8,5,1,1.1104342714614753e-08,9.86190775806461e-09,-5.103841934762753e-09,-0.4775737620759924,True
b0.0.0.1.2,b0.4.1.3.0,8,3,1,1.7295432881175313e-07,1.6361320628918084e-07,-5.607065705427371e-08,-0.33015898388763004,True
b0.0.0.1.2,b0.4.1.3.1,8,3,1,1.5398960867832757e-07,1.4184314820486767e-07,-5.994431489504574e-08,-0.39984444807653446,True
b0.0.0.1.2,b0.4.1.3.2,8,4,0,7.043822425299624e-08,6.434121609889682e-08,-2.8666205658064492e-08,-0.41913387811706243,True
b0.0.0.1.2,b0.4.1.3.3,8,4,0,6.60194394560667e-08,5.9215209076917634e-08,-2.9191187027426414e-08,-0.4580059809666963,True
b0.0.0.1.2,b0.4.1.3.4,8,4,0,5.027708613477726e-08,4.08771568144586e-08,-2.927188823718026e-08,-0.6214458649256263,True
b0.0.0.1.2,b0.4.1.4.0,8,4,0,8.829008006365006e-08,8.47633018507406e-08,-2.4704673586306945e-08,-0.28359886784656,True
b0.0.0.1.2,b0.4.1.4.1,8,4,0,7.860893088127077e-08,7.375415793700145e-08,-2.719720943957765e-08,-0.35328433203546444,True
b0.0.0.1.2,b0.4.1.4.2,8,5,1,1.3228006246751826e-08,1.2320479652147728e-08,-4.815177089694534e-09,-0.3725737620759924,True
b0.0.0.1.2,b0.4.1.4.3,8,5,1,1.2398176796666712e-08,1.1363468716106658e-08,-4.958464139173554e-09,-0.41144586492562635,True
b0.0.0.1.2,b0.4.1.4.4,8,5,1,9.441828162370566e-09,7.924096118940073e-09,-5.1338893390423584e-09,-0.5748857488845562,True
b0.0.0.1.2,b0.4.2.0.0,8,4,0,1.1662420503622879e-07,1.1583229791453867e-07,-1.3567754426208274e-08,-0.1166014168490918,True
b0.0.0.1.2,b0.4.2.0.1,8,4,0,1.0383617351085062e-07,1.0203967474560466e-07,-1.923163298284071e-08,-0.1862868810379962,True
b0.0.0.1.2,b0.4.2.0.2,8,5,1,1.747314887051335e-08,1.7105225579931132e-08,-3.5668178129519936e-09,-0.20557631107852412,True
b0.0.0.1.2,b0.4.2.0.3,8,5,1,1.6377009872088408e-08,1.589013722277268e-08,-3.963583150627143e-09,-0.24444841392815805,True
b0.0.0.1.2,b0.4.2.0.4,8,5,1,1.2471907407166313e-08,1.1448718627581636e-08,-4.947253395511009e-09,-0.40788829788708797,True
b0.0.0.1.2,b0.4.2.1.0,8,5,1,1.8044021343785166e-08,1.773183666894452e-08,-3.341956702419875e-09,-0.18628688103799607,True
b0.0.0.1.2,b0.4.2.1.1,8,5,1,1.6065465402355673e-08,1.5542013479050735e-08,-4.067554008405105e-09,-0.25597234522690054,True
b0.0.0.1.2,b0.4.2.1.2,8,6,2,2.7034342576203312e-09,2.6016609888635018e-09,-7.347903675885924e-10,-0.27526177526742845,True
b0.0.0.1.2,b0.4.2.1.3,8,6,2,2.533840342899191e-09,2.409845246792729e-09,-7.829385479167447e-10,-0.3141338781170624,True
b0.0.0.1.2,b0.4.2.1.4,8,6,2,1.9296454229438263e-09,1.7137426010634256e-09,-8.869147397514728e-10,-0.4775737620759923,True
b0.0.0.1.2,b0.4.2.2.0,8,5,1,1.747314887051335e-08,1.7105225579931132e-08,-3.5668178129519957e-09,-0.20557631107852425,True
b0.0.0.1.2,b0.4.2.2.1,8,5,1,1.5557190013307525e-08,1.497152528857362e-08,-4.2284266156285505e-09,-0.27526177526742857,True
b0.0.0.1.2,b0.4.2.2.2,8,6,2,2.6179036449275558e-09,2.505157154205655e-09,-7.60004688707383e-10,-0.2945512053079565,True
b0.0.0.1.2,b0.4.2.2.3,8,6,2,2.453675302309446e-09,2.3185452770858126e-09,-8.030381605293884e-10,-0.3334233081575906,True
b0.0.0.1.2,b0.4.2.2.4,8,6,2,1.8685957581188073e-09,1.6426490975273946e-09,-8.907042436477086e-10,-0.4968631921165203,True
b0.0.0.1.2,b0.4.2.3.0,8,4,0,7.911310316930036e-08,7.433164230662563e-08,-2.7086713441763754e-08,-0.34944841392815795,True
b0.0.0.1.2,b0.4.2.3.1,8,4,0,7.043822425299624e-08,6.434121609889682e-08,-2.8666205658064492e-08,-0.41913387811706243,True
b0.0.0.1.2,b0.4.2.3.2,8,5,1,1.1853071400195562e-08,1.0732032960230862e-08,-5.031776044166949e-09,-0.43842330815759034,True
b0.0.0.1.2,b0.4.2.3.3,8,5,1,1.1109495419177322e-08,9.867904877249165e-09,-5.103463706374724e-09,-0.4772954110072243,True
b0.0.0.1.2,b0.4.2.3.4,8,5,1,8.460433210366567e-09,6.782360652304675e-09,-5.057520547574951e-09,-0.6407352949661541,True
b0.0.0.1.2,b0.4.2.4.0,8,5,1,1.4857112512726516e-08,1.418080122682723e-08,-4.431553766009181e-09,-0.30288829788708793,True
b0.0.0.1.2,b0.4.2.4.1,8,5,1,1.3228006246751826e-08,1.2320479652147728e-08,-4.815177089694534e-09,-0.3725737620759924,True
b0.0.0.1.2,b0.4.2.4.2,8,6,2,2.2259576272369306e-09,2.0572280152647692e-09,-8.501177868178289e-10,-0.3918631921165203,True
b0.0.0.1.2,b0.4.2.4.3,8,6,2,2.0863171433071342e-09,1.8957508094382305e-09,-8.711188730429019e-10,-0.43073529496615426,True
b0.0.0.1.2,b0.4.2.4.4,8,6,2,1.5888342521950361e-09,1.3165248021423802e-09,-8.894699130898843e-10,-0.5941751789250841,True
b0.0.0.1.2,b0.4.3.0.0,8,3,1,2.314051347980628e-07,2.2861399964721394e-07,-3.5832604932006856e-08,-0.1554735196987258,True
b0.0.0.1.2,b0.4.3.0.1,8,3,1,2.0603118984373068e-07,2.0083067920234824e-07,-4.599879867504023e-08,-0.22515898388763012,True
b0.0.0.1.2,b0.4.3.0.2,8,4,0,9.424318483489221e-08,9.14414261842659e-08,-2.2808846205170193e-08,-0.2444484139281582,True
b0.0.0.1.2,b0.4.3.0.3,8,4,0,8.833104896294157e-08,8.480951071087269e-08,-2.4692531337956257e-08,-0.28332051677779213,True
b0.0.0.1.2,b0.4.3.0.4,8,4,0,6.726848627729363e-08,6.066618449972382e-08,-2.9063091788106648e-08,-0.4467604007367219,True
b0.0.0.1.2,b0.4.3.1.0,8,4,0,9.732224290361264e-08,9.486569561944985e-08,-2.1728293960356713e-08,-0.22515898388763012,True
b0.0.0.1.2,b0.4.3.1.1,8,4,0,8.665070254897275e-08,8.291149561983621e-08,-2.5179915534259302e-08,-0.2948444480765346,True
b0.0.0.1.2,b0.4.3.1.2,8,5,1,1.4581244417818963e-08,1.3867701905953128e-08,-4.505500262989742e-09,-0.3141338781170625,True
b0.0.0.1.2,b0.4.3.1.3,8,5,1,1.3666522591181897e-08,1.2823813731508229e-08,-4.724790060401213e-09,-0.35300598096669644,True
b0.0.0.1.2,b0.4.3.1.4,8,5,1,1.0407736556699752e-08,9.050356162042077e-09,-5.139263913621427e-09,-0.5164458649256264,True
b0.0.0.1.2,b0.4.3.2.0,8,4,0,9.424318483489221e-08,9.14414261842659e-08,-2.280884620517018e-08,-0.24444841392815805,True
b0.0.0.1.2,b0.4.3.2.1,8,4,0,8.390926814627463e-08,7.980311449804765e-08,-2.5927363870145294e-08,-0.3141338781170625,True
b0.0.0.1.2,b0.4.3.2.2,8,5,1,1.4119926460719108e-08,1.3342306855958466e-08,-4.621165547517136e-09,-0.3334233081575904,True
b0.0.0.1.2,b0.4.3.2.3,8,5,1,1.3234144386567306e-08,1.2327537130057683e-08,-4.8139802608195344e-09,-0.37229541100722435,True
b0.0.0.1.2,b0.4.3.2.4,8,5,1,1.007845905275072e-08,8.666401562541009e-09,-5.144785790949875e-09,-0.5357352949661542,True
b0.0.0.1.2,b0.4.3.3.0,8,3,1,1.5697580358638203e-07,1.4528837030482377e-07,-5.9436456537707517e-08,-0.388320516777792,True
b0.0.0.1.2,b0.4.3.3.1,8,3,1,1.3976315442525266e-07,1.253585985995576e-07,-6.179774342200542e-08,-0.4580059809666965,True
b0.0.0.1.2,b0.4.3.3.2,8,4,0,6.393073206827121e-08,5.678587181318803e-08,-2.9368405901602114e-08,-0.4772954110072244,True
b0.0.0.1.2,b0.4.3.3.3,8,4,0,5.992018027035538e-08,5.2113604698635943e-08,-2.957364044121379e-08,-0.5161675138568583,True
b0.0.0.1.2,b0.4.3.3.4,8,4,0,4.563219696327188e-08,3.5493613736245305e-08,-2.867927446148277e-08,-0.6796073978157883,True
b0.0.0.1.2,b0.4.3.4.0,8,4,0,8.013332977506636e-08,7.549890952720198e-08,-2.6856381011649868e-08,-0.341760400736722,True
b0.0.0.1.2,b0.4.3.4.1,8,4,0,7.13465813716904e-08,6.539224748241477e-08,-2.853399100416658e-08,-0.41144586492562635,True
b0.0.0.1.2,b0.4.3.4.2,8,5,1,1.2005926215871865e-08,1.090929268103327e-08,-5.012942997931779e-09,-0.43073529496615426,True
