k_Mpc_inv,z,a,D,D_norm,f_growth,mu_eff,finite_kernel,T_proxy,P_proxy
0.44062364277735727,2.0,0.3333333333333333,0.3015278969459236,0.4161582796794101,0.9611975390987036,1.0068028583481428,0.08451231070446354,0.00035085494288219246,4.1592291973573373e-17
0.5150678076168121,0.0,1.0,0.7328040372629642,1.0,0.5295530820487782,1.0092696586045242,0.13242369435034543,0.00026624588203284576,1.3773861055338696e-16
0.5150678076168121,0.5,0.6666666666666666,0.5628009618590573,0.7680101817685512,0.7643710071531814,1.009813079317125,0.13242369435034543,0.00026624588203284576,8.12436923665154e-17
0.5150678076168121,1.0,0.5,0.4436313812500899,0.6053888334281847,0.8806907627668202,1.0101942744255992,0.13242369435034543,0.00026624588203284576,5.0480600177824834e-17
0.5150678076168121,2.0,0.3333333333333333,0.30446787362310357,0.4154833463531347,0.9630652600905966,1.0106595077935263,0.13242369435034543,0.00026624588203284576,2.3777322009290864e-17
0.6020894493336132,0.0,1.0,0.7293045924079954,1.0,0.5291723041913493,1.0078513657549597,0.1121623679279949,0.00020179628600013735,7.864667002931534e-17
0.6020894493336132,0.5,0.6666666666666666,0.5602234471787855,0.7681611400924503,0.7637857217853968,1.0083116410418367,0.1121623679279949,0.00020179628600013735,4.64071614757801e-17
0.6020894493336132,1.0,0.5,0.4416815856068483,0.6056201897049869,0.8799929646500644,1.0086345118559972,0.1121623679279949,0.00020179628600013735,2.8845696432414576e-17
0.6020894493336132,2.0,0.3333333333333333,0.3032218290032432,0.4157684349718335,0.9622759690087733,1.0090285627578528,0.1121623679279949,0.00020179628600013735,1.3595130112937461e-17
0.7038135554931555,0.0,1.0,0.7237532769119445,1.0,0.5285643472608318,1.0055900424915523,0.07985774987931661,0.0001527739905735493,4.478785698462856e-17
0.7038135554931555,0.5,0.6666666666666666,0.5561336226822776,0.7684022171963716,0.7628512891179341,1.0059177508790806,0.07985774987931661,0.0001527739905735493,2.6444630393289047e-17
0.7038135554931555,1.0,0.5,0.4385870639157776,0.605989745272184,0.8788789116591704,1.0061476295558318,0.07985774987931661,0.0001527739905735493,1.644715679613012e-17
0.7038135554931555,2.0,0.3333333333333333,0.3012434807496539,0.41622399560659223,0.961015849502883,1.0064281872771195,0.07985774987931661,0.0001527739905735493,7.759156485136013e-18
0.8227241341700465,0.0,1.0,0.7179929835149048,1.0,0.5279283580512163,1.0032285923557092,0.04612274793870359,0.00011553679475093078,2.545015824243843e-17
0.8227241341700465,0.5,0.6666666666666666,0.5518885245214205,0.7686544815795735,0.7618738294262739,1.0034178640466624,0.04612274793870359,0.00011553679475093078,1.5036709666066967e-17
0.8227241341700465,1.0,0.5,0.43537411671784865,0.6063765617687414,0.8777135752590234,1.0035506330801038,0.04612274793870359,0.00011553679475093078,9.3578331917234e-18
0.8227241341700465,2.0,0.3333333333333333,0.2991884417069044,0.4167010661333204,0.9596977284780208,1.0037126723697252,0.04612274793870359,0.00011553679475093078,4.419159840430599e-18
0.9617248711152965,0.0,1.0,0.7138575761323913,1.0,0.5274684916972369,1.00152372711057,0.021767530150999484,8.728755700447638e-05,1.4436591093442296e-17
0.9617248711152965,0.5,0.6666666666666666,0.5488400691307825,0.7688369325774238,0.7611670924499758,1.001613053471719,0.021767530150999484,8.728755700447638e-05,8.53361666570909e-18
